,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
62735,270.0,2007,golf,bus,manual,80,70000,gasoline,volkswagen,0.0,6188
49230,,8,b_klasse,bus,manual,136,150000,gasoline,mercedes_benz,0.0,6233
33410,200.0,2012,aygo,small car,manual,68,40000,gasoline,toyota,0.0,6233
4895,,84,andere,coupé,manual,116,60000,gasoline,opel,0.0,6233
34270,340.0,2007,passat,station wagon,manual,105,150000,diesel,volkswagen,0.0,6233
78620,480.0,2004,a3,small car,manual,140,150000,diesel,audi,0.0,6233
25730,510.0,2007,touran,,manual,105,150000,diesel,volkswagen,,6238
2855,530.0,2001,spider,convertible,manual,150,150000,,alfa_romeo,0.0,6251
77005,170.0,2004,5er,limousine,auto,219,150000,diesel,bmw,,6269
91990,440.0,2003,3er,limousine,manual,192,150000,gasoline,bmw,0.0,6269
84615,890.0,2008,leon,limousine,manual,105,150000,diesel,seat,0.0,6269
27420,,16,,,manual,140,150000,,audi,0.0,6279
42245,160.0,2010,yaris,small car,auto,101,80000,gasoline,toyota,0.0,6279
53440,300.0,1989,transporter,bus,manual,71,150000,diesel,volkswagen,0.0,6279
55420,330.0,2003,c_klasse,limousine,auto,143,125000,gasoline,mercedes_benz,0.0,6279
79375,260.0,2007,a6,station wagon,auto,179,150000,diesel,audi,0.0,6279
90250,450.0,2007,5er,station wagon,manual,197,150000,diesel,bmw,0.0,6279
83000,510.0,2003,transporter,bus,manual,105,150000,diesel,volkswagen,0.0,6279
83725,420.0,2008,c4,bus,auto,136,125000,diesel,citroen,0.0,6279
170,510.0,2005,xc_reihe,station wagon,auto,163,150000,diesel,volvo,0.0,6279
8290,630.0,2007,a3,station wagon,manual,140,150000,diesel,audi,0.0,6279
67765,290.0,2009,polo,limousine,manual,60,80000,gasoline,volkswagen,0.0,6279
70835,,8,polo,small car,manual,80,60000,gasoline,volkswagen,0.0,6279
4030,580.0,2011,punto,small car,manual,68,60000,gasoline,fiat,0.0,6279
38950,430.0,2011,fiesta,small car,manual,95,90000,diesel,ford,0.0,6279
87035,560.0,2004,a_klasse,limousine,auto,140,80000,diesel,mercedes_benz,0.0,6279
28225,270.0,2000,grand,,auto,223,150000,,jeep,,6279
40555,520.0,2008,andere,convertible,manual,109,125000,diesel,peugeot,0.0,6279
7870,430.0,1992,transporter,bus,manual,110,150000,gasoline,volkswagen,0.0,6279
62460,940.0,1978,e_klasse,coupé,auto,0,150000,gasoline,mercedes_benz,,6279
30680,430.0,2007,a6,station wagon,auto,179,150000,diesel,audi,0.0,6279
72270,360.0,2010,a_klasse,limousine,manual,82,150000,diesel,mercedes_benz,0.0,6279
6560,590.0,2006,a6,station wagon,manual,179,150000,diesel,audi,0.0,6279
60210,440.0,2008,croma,station wagon,auto,200,100000,diesel,fiat,,6279
75705,370.0,1995,andere,coupé,manual,116,150000,gasoline,volkswagen,0.0,6279
63380,,2016,,,manual,170,150000,gasoline,bmw,,6279
54780,250.0,2000,5er,limousine,auto,286,150000,gasoline,bmw,0.0,6279
76390,350.0,2012,andere,limousine,manual,94,30000,gasoline,suzuki,0.0,6279
76055,280.0,2005,v70,station wagon,auto,163,150000,diesel,volvo,0.0,6279
71735,410.0,2001,golf,limousine,manual,179,150000,gasoline,volkswagen,0.0,6279
69710,610.0,2002,a4,station wagon,auto,180,150000,,audi,0.0,6279
5435,440.0,2006,c_klasse,station wagon,manual,143,125000,gasoline,mercedes_benz,0.0,6279
35650,380.0,2003,rav,,manual,150,150000,gasoline,toyota,0.0,6279
56250,,5,3er,limousine,manual,129,150000,gasoline,bmw,0.0,6279
51585,460.0,2005,x_type,station wagon,manual,230,150000,gasoline,jaguar,0.0,6279
49805,400.0,1994,transporter,bus,manual,77,150000,diesel,volkswagen,0.0,6306
52860,570.0,2005,grand,,manual,94,125000,gasoline,suzuki,0.0,6324
58390,290.0,2008,c_reihe,limousine,manual,136,125000,diesel,volvo,0.0,6324
51155,330.0,1998,transporter,bus,manual,102,150000,diesel,volkswagen,0.0,6324
24555,420.0,2006,a3,limousine,manual,102,150000,gasoline,audi,0.0,6324
63985,210.0,2005,mx_reihe,convertible,manual,126,90000,gasoline,mazda,,6324
84855,400.0,2008,golf,limousine,manual,105,150000,diesel,volkswagen,0.0,6324
75355,330.0,2006,impreza,station wagon,manual,160,125000,liquefied petroleum gas,subaru,0.0,6324
21920,340.0,2007,golf,limousine,auto,105,150000,diesel,volkswagen,0.0,6324
61600,300.0,2010,polo,small car,manual,86,125000,gasoline,volkswagen,0.0,6324
32745,,7,a4,station wagon,manual,116,150000,diesel,audi,0.0,6324
52350,390.0,2012,andere,small car,manual,75,70000,gasoline,mazda,0.0,6324
57615,,3,a4,limousine,manual,163,150000,gasoline,audi,0.0,6324
31815,340.0,2003,transporter,bus,manual,0,150000,liquefied petroleum gas,volkswagen,0.0,6324
47100,400.0,2011,fiesta,small car,manual,82,40000,gasoline,ford,0.0,6324
32030,230.0,2013,fortwo,small car,,71,20000,gasoline,smart,0.0,6324
84350,540.0,2006,s_max,bus,manual,140,125000,diesel,ford,0.0,6324
91755,470.0,2009,ibiza,small car,manual,86,100000,gasoline,seat,0.0,6324
77150,470.0,2005,5er,station wagon,,0,150000,diesel,bmw,0.0,6324
62630,440.0,2009,a8,limousine,auto,232,150000,diesel,audi,,6325
91245,,7,octavia,station wagon,manual,170,150000,diesel,skoda,0.0,6349
88095,,6,jimny,,manual,86,90000,gasoline,suzuki,0.0,6351
92530,450.0,2005,3er,limousine,auto,163,150000,diesel,bmw,1.0,6351
60740,360.0,2009,leon,limousine,manual,102,80000,gasoline,seat,,6359
60700,440.0,2005,3er,limousine,auto,218,150000,gasoline,bmw,0.0,6360
40380,400.0,2006,3er,limousine,manual,122,150000,diesel,bmw,0.0,6360
37460,360.0,2009,touran,,manual,110,150000,,volkswagen,0.0,6360
84810,590.0,2009,fiesta,small car,manual,90,100000,diesel,ford,0.0,6360
67670,580.0,2011,fiesta,small car,manual,82,70000,gasoline,ford,0.0,6360
39715,300.0,2008,golf,station wagon,manual,102,150000,gasoline,volkswagen,0.0,6360
78890,380.0,2008,1er,station wagon,manual,143,150000,diesel,bmw,0.0,6360
88345,410.0,2006,touran,bus,manual,105,150000,diesel,volkswagen,0.0,6360
58885,920.0,2007,cooper,small car,manual,120,125000,gasoline,mini,0.0,6360
36300,,2016,corsa,,manual,86,70000,gasoline,opel,0.0,6360
40390,,3,slk,convertible,manual,163,80000,gasoline,mercedes_benz,0.0,6360
20775,420.0,2003,s_klasse,limousine,auto,204,150000,diesel,mercedes_benz,0.0,6360
48200,,95,,,manual,240,125000,gasoline,subaru,,6360
82390,400.0,2004,e_klasse,station wagon,auto,163,150000,gasoline,mercedes_benz,0.0,6360
4830,310.0,2007,caddy,bus,manual,105,150000,diesel,volkswagen,0.0,6360
11505,420.0,2004,e_klasse,station wagon,auto,150,150000,diesel,mercedes_benz,0.0,6360
2140,330.0,2007,cooper,small car,manual,120,125000,gasoline,mini,0.0,6360
81825,380.0,2012,colt,limousine,manual,95,40000,gasoline,mitsubishi,0.0,6360
49755,740.0,2010,corsa,small car,manual,90,60000,gasoline,opel,0.0,6360
55680,,11,focus,station wagon,manual,116,150000,diesel,ford,0.0,6368
24545,540.0,2003,3er,coupé,manual,204,150000,diesel,bmw,0.0,6369
86325,520.0,2012,2_reihe,small car,manual,70,50000,gasoline,peugeot,,6369
89160,,3,m_klasse,,auto,250,150000,diesel,mercedes_benz,0.0,6369
72525,,9,octavia,station wagon,manual,105,150000,diesel,skoda,0.0,6369
91465,500.0,2007,astra,limousine,manual,120,125000,diesel,opel,,6369
39090,460.0,2012,corsa,small car,manual,69,70000,gasoline,opel,0.0,6369
43125,,9,sprinter,bus,manual,130,150000,,mercedes_benz,0.0,6369
39410,560.0,2002,2_reihe,convertible,manual,109,50000,gasoline,peugeot,0.0,6369
95165,300.0,2003,c_klasse,limousine,manual,163,150000,gasoline,mercedes_benz,0.0,6369
83715,1210.0,1971,kaefer,small car,manual,34,60000,gasoline,volkswagen,0.0,6369
68185,300.0,2005,cl,coupé,auto,163,100000,gasoline,mercedes_benz,0.0,6369
38035,370.0,2008,1er,coupé,manual,122,150000,gasoline,bmw,0.0,6369
68420,400.0,2010,golf,limousine,manual,105,150000,liquefied petroleum gas,volkswagen,0.0,6369
70630,500.0,2012,andere,limousine,manual,113,60000,gasoline,chevrolet,0.0,6369
84075,500.0,2009,passat,station wagon,auto,140,150000,diesel,volkswagen,0.0,6369
5,640.0,2004,e_klasse,limousine,manual,122,150000,diesel,mercedes_benz,0.0,6369
36425,420.0,2009,auris,small car,manual,126,125000,diesel,toyota,0.0,6369
82065,430.0,2010,fabia,small car,manual,69,60000,gasoline,skoda,0.0,6369
92015,680.0,2009,cooper,small car,manual,109,100000,diesel,mini,1.0,6369
31625,,7,cooper,limousine,manual,177,125000,gasoline,mini,,6369
45210,330.0,2009,yaris,small car,manual,101,40000,gasoline,toyota,0.0,6369
37895,610.0,2004,3er,station wagon,manual,0,150000,gasoline,bmw,0.0,6369
70475,310.0,2004,e_klasse,station wagon,auto,204,150000,diesel,mercedes_benz,0.0,6369
4165,530.0,2010,sprinter,bus,manual,129,150000,diesel,mercedes_benz,0.0,6369
70970,1270.0,1971,kaefer,small car,manual,35,60000,gasoline,volkswagen,0.0,6369
9650,350.0,2011,2_reihe,small car,manual,95,50000,gasoline,peugeot,0.0,6369
71280,510.0,2008,focus,limousine,manual,109,90000,diesel,ford,0.0,6370
58785,440.0,2004,a2,small car,manual,90,150000,diesel,audi,0.0,6370
77430,510.0,2005,c_klasse,station wagon,manual,0,100000,diesel,mercedes_benz,0.0,6370
61090,480.0,2003,e_klasse,limousine,auto,0,150000,diesel,mercedes_benz,0.0,6370
72915,470.0,2010,polo,limousine,manual,69,50000,gasoline,volkswagen,,6370
11535,290.0,2008,a_klasse,limousine,auto,95,40000,gasoline,mercedes_benz,0.0,6370
43845,700.0,2008,1er,limousine,manual,122,70000,gasoline,bmw,0.0,6370
84300,570.0,2009,beetle,limousine,manual,105,80000,diesel,volkswagen,1.0,6370
27030,390.0,2003,x_reihe,,auto,212,150000,diesel,bmw,,6370
8115,420.0,2004,touran,bus,auto,140,150000,diesel,volkswagen,,6370
35190,500.0,2009,c_reihe,coupé,manual,109,150000,diesel,volvo,0.0,6370
94845,540.0,2007,voyager,bus,manual,147,150000,gasoline,chrysler,0.0,6370
80650,,4,e_klasse,station wagon,manual,150,150000,diesel,mercedes_benz,0.0,6370
7110,380.0,1994,andere,coupé,manual,169,125000,gasoline,nissan,0.0,6370
9445,460.0,2006,a3,limousine,manual,102,80000,gasoline,audi,0.0,6370
94320,710.0,2008,a4,limousine,manual,140,150000,diesel,audi,1.0,6370
14110,1020.0,2009,a4,station wagon,manual,170,150000,diesel,audi,1.0,6370
45525,,4,golf,limousine,auto,150,100000,gasoline,volkswagen,0.0,6370
55645,,11,niva,,manual,83,40000,gasoline,lada,0.0,6370
78050,,2016,passat,,manual,140,150000,,volkswagen,0.0,6370
88230,430.0,2010,polo,small car,manual,69,70000,gasoline,volkswagen,0.0,6370
84700,,11,mondeo,station wagon,manual,200,50000,diesel,ford,0.0,6370
66550,660.0,2007,e_klasse,station wagon,auto,170,150000,diesel,mercedes_benz,0.0,6370
33565,430.0,1986,3er,convertible,manual,171,150000,gasoline,bmw,0.0,6370
61270,730.0,2005,a6,limousine,manual,256,150000,gasoline,audi,,6370
70495,380.0,2006,1er,limousine,manual,116,125000,gasoline,bmw,0.0,6370
86680,370.0,2007,3er,station wagon,manual,150,150000,diesel,bmw,0.0,6370
33320,,6,1er,limousine,manual,129,150000,gasoline,bmw,0.0,6370
8515,470.0,2005,a4,station wagon,manual,140,150000,,audi,0.0,6370
18900,270.0,2005,civic,limousine,manual,110,150000,gasoline,honda,0.0,6370
81245,530.0,2004,a4,station wagon,manual,116,125000,diesel,audi,0.0,6370
31810,490.0,2007,v70,station wagon,auto,185,150000,diesel,volvo,0.0,6370
4760,,5,3er,station wagon,auto,163,150000,diesel,bmw,0.0,6370
61110,300.0,2010,andere,bus,manual,106,125000,diesel,renault,0.0,6370
93420,410.0,1991,,coupé,manual,224,150000,gasoline,sonstige_autos,0.0,6370
55915,,5,golf,limousine,auto,200,150000,gasoline,volkswagen,0.0,6370
86765,420.0,2009,jazz,small car,manual,99,80000,gasoline,honda,0.0,6370
89545,470.0,2008,zafira,bus,manual,140,150000,gasoline,opel,0.0,6461
48985,400.0,2011,500,small car,manual,69,40000,gasoline,fiat,0.0,6461
80985,500.0,2007,a4,limousine,manual,102,125000,gasoline,audi,0.0,6461
32645,470.0,2003,clk,coupé,manual,163,100000,gasoline,mercedes_benz,0.0,6461
67970,580.0,2007,civic,limousine,manual,140,150000,diesel,honda,0.0,6506
19825,370.0,2011,ceed,station wagon,manual,90,60000,gasoline,kia,0.0,6506
28595,510.0,2003,c_klasse,coupé,manual,143,90000,gasoline,mercedes_benz,0.0,6551
370,370.0,2005,focus,limousine,manual,226,150000,gasoline,ford,0.0,6551
90585,560.0,1999,,limousine,auto,225,150000,gasoline,mercedes_benz,0.0,6551
53225,420.0,2009,golf,station wagon,manual,80,125000,gasoline,volkswagen,0.0,6551
12410,570.0,2012,i_reihe,small car,manual,109,80000,gasoline,hyundai,0.0,6552
77455,,2016,,,manual,150,150000,,volkswagen,0.0,6552
4485,,2016,fiesta,,manual,150,40000,gasoline,ford,0.0,6552
5875,680.0,1991,3er,convertible,manual,113,150000,gasoline,bmw,0.0,6552
75510,530.0,2004,e_klasse,limousine,auto,177,150000,diesel,mercedes_benz,0.0,6552
30665,560.0,2005,passat,limousine,manual,140,150000,diesel,volkswagen,0.0,6552
96550,410.0,2008,altea,station wagon,manual,102,80000,gasoline,seat,0.0,6552
46780,170.0,2008,passat,station wagon,manual,0,150000,diesel,volkswagen,0.0,6552
78755,320.0,2009,passat,station wagon,manual,140,150000,diesel,volkswagen,,6552
32195,460.0,2000,tt,coupé,manual,180,150000,,audi,0.0,6552
23375,740.0,2009,fabia,small car,manual,86,10000,gasoline,skoda,0.0,6552
87345,420.0,2004,5er,station wagon,auto,218,150000,diesel,bmw,0.0,6552
64125,600.0,2005,3er,limousine,manual,163,150000,diesel,bmw,0.0,6552
89800,880.0,2011,scenic,bus,manual,106,125000,diesel,renault,0.0,6552
33145,470.0,1998,clk,coupé,auto,279,150000,gasoline,mercedes_benz,0.0,6552
4145,460.0,2009,kangoo,bus,manual,86,60000,diesel,renault,0.0,6552
89240,850.0,2007,1er,limousine,manual,163,150000,diesel,bmw,0.0,6552
90400,500.0,2004,e_klasse,limousine,auto,177,150000,diesel,mercedes_benz,0.0,6552
61050,200.0,2013,corsa,small car,manual,69,50000,gasoline,opel,0.0,6552
91470,,2,e_klasse,limousine,auto,204,150000,diesel,mercedes_benz,0.0,6552
47915,,96,andere,coupé,auto,240,150000,gasoline,toyota,0.0,6552
22815,500.0,2008,3er,limousine,manual,143,150000,diesel,bmw,0.0,6552
51845,620.0,2010,i_reihe,station wagon,manual,90,125000,diesel,hyundai,0.0,6597
40145,530.0,2008,andere,station wagon,manual,110,125000,diesel,ford,0.0,6597
18560,380.0,2008,octavia,station wagon,manual,105,100000,diesel,skoda,0.0,6597
50190,,2016,x_reihe,,manual,231,150000,,bmw,0.0,6597
46185,450.0,2004,a6,limousine,manual,177,125000,gasoline,audi,0.0,6597
3510,480.0,2008,c_klasse,coupé,auto,150,150000,diesel,mercedes_benz,0.0,6597
16550,400.0,2011,fiesta,small car,manual,82,40000,gasoline,ford,0.0,6597
56440,570.0,2010,i_reihe,limousine,manual,109,50000,gasoline,hyundai,0.0,6624
61640,380.0,2010,6_reihe,station wagon,manual,163,150000,diesel,mazda,0.0,6642
94665,560.0,2012,andere,bus,manual,90,150000,diesel,kia,0.0,6642
8065,550.0,2008,e_klasse,station wagon,auto,170,150000,diesel,mercedes_benz,0.0,6642
81270,270.0,2006,3er,limousine,manual,0,80000,gasoline,bmw,,6643
96085,310.0,2012,ibiza,limousine,manual,86,100000,gasoline,seat,0.0,6643
48450,830.0,1983,andere,coupé,manual,125,70000,gasoline,porsche,0.0,6643
68135,550.0,2005,grand,,auto,158,125000,gasoline,suzuki,0.0,6643
39780,340.0,2010,fiesta,small car,manual,120,125000,gasoline,ford,0.0,6643
48780,530.0,2011,auris,limousine,auto,132,150000,gasoline,toyota,0.0,6643
36055,,2016,touareg,,auto,313,150000,,volkswagen,0.0,6643
96915,600.0,2003,sorento,,manual,140,125000,diesel,kia,0.0,6643
99095,470.0,2011,sandero,limousine,manual,88,80000,diesel,dacia,,6643
42330,100.0,2008,golf,station wagon,manual,140,125000,gasoline,volkswagen,0.0,6643
46650,420.0,2005,a3,station wagon,manual,200,150000,gasoline,audi,0.0,6643
10800,,10,grand,,manual,129,125000,diesel,suzuki,1.0,6643
80225,470.0,2000,andere,convertible,manual,140,90000,gasoline,toyota,0.0,6643
56470,130.0,2016,,,manual,90,125000,diesel,hyundai,0.0,6643
94095,320.0,2010,transit,bus,manual,86,90000,diesel,ford,0.0,6643
46085,300.0,2009,2_reihe,station wagon,manual,95,20000,gasoline,peugeot,0.0,6643
61415,,2016,golf,,manual,0,100000,diesel,volkswagen,0.0,6643
39600,560.0,2010,3_reihe,station wagon,manual,156,80000,gasoline,peugeot,0.0,6643
85565,380.0,2010,c_max,bus,manual,109,150000,diesel,ford,0.0,6643
84735,550.0,2006,s_max,bus,manual,140,125000,diesel,ford,0.0,6643
9665,570.0,2002,3er,convertible,manual,192,150000,gasoline,bmw,,6643
74530,380.0,2006,a6,station wagon,auto,224,150000,diesel,audi,0.0,6679
29200,510.0,2004,e_klasse,limousine,manual,150,150000,diesel,mercedes_benz,0.0,6688
19145,,2016,cooper,,manual,109,150000,diesel,mini,,6688
13595,470.0,2007,e_klasse,station wagon,auto,170,150000,diesel,mercedes_benz,0.0,6724
53510,500.0,2004,c_klasse,coupé,auto,143,150000,gasoline,mercedes_benz,0.0,6724
20660,670.0,2010,fabia,small car,manual,75,80000,diesel,skoda,0.0,6724
50320,510.0,2008,passat,station wagon,manual,105,150000,diesel,volkswagen,0.0,6733
31510,630.0,2003,leon,limousine,manual,275,150000,gasoline,seat,1.0,6733
13455,380.0,2009,one,small car,manual,95,80000,gasoline,mini,0.0,6734
52460,530.0,2013,octavia,limousine,manual,105,150000,diesel,skoda,0.0,6734
27645,570.0,2010,corsa,small car,manual,150,90000,gasoline,opel,0.0,6734
85975,430.0,2007,astra,,manual,116,90000,gasoline,opel,,6734
29800,310.0,2007,andere,convertible,manual,170,150000,gasoline,mini,,6734
1935,500.0,2006,caddy,station wagon,manual,75,150000,diesel,volkswagen,0.0,6734
83195,530.0,2008,3er,station wagon,manual,143,150000,diesel,bmw,0.0,6734
43745,580.0,2008,cooper,small car,manual,109,150000,diesel,mini,0.0,6734
67030,450.0,1995,transporter,bus,manual,110,100000,gasoline,volkswagen,0.0,6734
75005,340.0,2007,1er,limousine,manual,116,150000,gasoline,bmw,0.0,6734
82780,550.0,2007,vito,bus,manual,150,150000,diesel,mercedes_benz,0.0,6734
73790,320.0,2004,a6,limousine,manual,140,150000,diesel,audi,0.0,6779
95605,720.0,2009,golf,,,140,150000,diesel,volkswagen,,6779
34085,380.0,2009,astra,limousine,manual,116,70000,gasoline,opel,0.0,6779
34265,290.0,2004,e_klasse,limousine,auto,193,150000,gasoline,mercedes_benz,,6779
53285,620.0,2006,andere,,auto,218,150000,diesel,jeep,0.0,6779
18990,,6,3er,station wagon,auto,163,150000,diesel,bmw,0.0,6779
56225,530.0,2006,cooper,convertible,manual,170,150000,gasoline,mini,0.0,6815
84175,370.0,2006,transporter,bus,manual,131,150000,diesel,volkswagen,0.0,6815
69835,400.0,2008,c_max,bus,manual,101,125000,gasoline,ford,0.0,6815
88695,630.0,2003,tt,convertible,manual,150,150000,gasoline,audi,0.0,6815
47760,390.0,1991,andere,limousine,manual,132,100000,gasoline,alfa_romeo,0.0,6815
14220,320.0,2007,s_max,bus,manual,140,150000,diesel,ford,0.0,6815
66630,,10,focus,limousine,manual,101,60000,gasoline,ford,0.0,6815
22090,730.0,2010,2_reihe,convertible,manual,120,80000,gasoline,peugeot,0.0,6815
65265,740.0,2006,1er,limousine,manual,129,150000,gasoline,bmw,0.0,6815
1950,340.0,2006,a_klasse,limousine,manual,140,100000,diesel,mercedes_benz,0.0,6815
13200,330.0,2008,c_max,bus,manual,101,125000,gasoline,ford,0.0,6815
46145,410.0,2005,c_klasse,station wagon,manual,150,150000,diesel,mercedes_benz,,6824
99420,550.0,2004,e_klasse,station wagon,manual,163,150000,gasoline,mercedes_benz,0.0,6824
18745,,10,golf,limousine,manual,105,150000,diesel,volkswagen,0.0,6824
32880,670.0,2008,leon,limousine,manual,241,150000,gasoline,seat,0.0,6824
2610,,5,3er,limousine,manual,150,150000,gasoline,bmw,0.0,6824
2895,,7,grand,,manual,106,70000,gasoline,suzuki,1.0,6824
27790,130.0,2004,1er,limousine,manual,150,80000,gasoline,bmw,0.0,6824
17565,470.0,2009,yaris,limousine,manual,101,40000,gasoline,toyota,0.0,6824
80505,590.0,2005,3er,station wagon,auto,163,150000,diesel,bmw,0.0,6824
24460,400.0,2009,golf,station wagon,manual,105,125000,diesel,volkswagen,0.0,6824
47335,720.0,2005,5_reihe,bus,manual,145,150000,gasoline,mazda,0.0,6825
39895,,7,sorento,,auto,194,150000,gasoline,kia,0.0,6825
27880,640.0,2009,andere,station wagon,manual,90,150000,diesel,ford,0.0,6825
46735,480.0,2007,focus,convertible,manual,101,125000,gasoline,ford,0.0,6825
99425,320.0,2009,c4,bus,manual,120,60000,gasoline,citroen,0.0,6825
2020,460.0,2011,micra,small car,auto,80,125000,gasoline,nissan,0.0,6825
93765,510.0,2008,focus,convertible,manual,101,70000,,ford,0.0,6825
74240,650.0,1987,golf,small car,manual,90,150000,gasoline,volkswagen,0.0,6825
49185,280.0,2011,insignia,limousine,auto,160,40000,diesel,opel,0.0,6825
39330,820.0,2008,s_max,bus,manual,140,150000,diesel,ford,0.0,6825
99335,260.0,2004,5er,limousine,manual,218,150000,diesel,bmw,0.0,6825
74075,490.0,2004,a6,limousine,auto,225,150000,diesel,audi,,6825
37585,480.0,1997,z_reihe,convertible,manual,140,150000,liquefied petroleum gas,bmw,0.0,6825
47115,630.0,2000,s_klasse,limousine,auto,306,150000,liquefied petroleum gas,mercedes_benz,0.0,6825
52725,400.0,2008,mondeo,limousine,manual,140,150000,diesel,ford,0.0,6825
70830,360.0,2006,golf,limousine,manual,200,150000,gasoline,volkswagen,,6825
97305,1280.0,1967,andere,station wagon,auto,0,90000,gasoline,ford,0.0,6825
12370,650.0,2002,a4,station wagon,manual,220,150000,liquefied petroleum gas,audi,0.0,6825
13670,620.0,2006,touran,bus,manual,105,150000,diesel,volkswagen,0.0,6825
92570,710.0,2009,1er,limousine,manual,143,150000,gasoline,bmw,0.0,6825
51060,770.0,1995,5er,station wagon,manual,286,150000,gasoline,bmw,0.0,6825
74500,450.0,2009,golf,bus,manual,105,125000,diesel,volkswagen,0.0,6825
6650,310.0,2009,ptcruiser,convertible,manual,143,30000,gasoline,chrysler,0.0,6825
34100,1000.0,1974,andere,limousine,auto,287,5000,gasoline,jaguar,0.0,6825
39815,490.0,2002,7er,limousine,auto,333,150000,liquefied petroleum gas,bmw,0.0,6825
14985,520.0,2005,3er,limousine,auto,150,125000,gasoline,bmw,0.0,6825
1845,440.0,1993,e_klasse,station wagon,manual,113,125000,diesel,mercedes_benz,0.0,6825
24600,,7,one,limousine,manual,95,90000,gasoline,mini,,6825
90310,1230.0,1970,andere,convertible,manual,44,150000,gasoline,volkswagen,1.0,6825
16510,440.0,2006,meriva,bus,manual,90,20000,gasoline,opel,0.0,6825
24450,540.0,2009,vito,bus,manual,116,70000,diesel,mercedes_benz,0.0,6825
17220,580.0,2010,astra,limousine,manual,110,150000,diesel,opel,0.0,6825
73910,560.0,2007,,bus,auto,136,150000,diesel,sonstige_autos,0.0,6825
73770,,3,3er,convertible,manual,143,125000,gasoline,bmw,,6825
15400,720.0,2007,a3,station wagon,manual,140,150000,diesel,audi,0.0,6825
44885,500.0,2006,5er,station wagon,manual,177,150000,diesel,bmw,0.0,6825
81845,,6,c_klasse,coupé,manual,143,80000,gasoline,mercedes_benz,0.0,6825
58580,1060.0,2014,500,convertible,manual,69,30000,gasoline,fiat,1.0,6825
89665,450.0,2007,civic,limousine,manual,140,150000,gasoline,honda,0.0,6825
49280,460.0,2007,3er,station wagon,manual,143,150000,gasoline,bmw,0.0,6825
91165,610.0,2007,one,small car,manual,101,90000,gasoline,mini,0.0,6825
66940,620.0,2005,sprinter,bus,auto,129,150000,diesel,mercedes_benz,0.0,6825
4235,,2016,a6,,auto,225,150000,,audi,,6825
80520,450.0,2007,x_reihe,,manual,0,150000,diesel,bmw,,6825
95060,580.0,2009,i_reihe,station wagon,manual,140,125000,diesel,hyundai,0.0,6825
11705,430.0,2005,3er,limousine,manual,163,150000,diesel,bmw,0.0,6825
36970,290.0,2004,m_klasse,,auto,250,150000,diesel,mercedes_benz,0.0,6825
98645,210.0,2004,clio,small car,manual,179,80000,gasoline,renault,0.0,6825
94475,,5,tt,,auto,250,150000,,audi,0.0,6825
43935,480.0,2005,tucson,,manual,141,80000,gasoline,hyundai,0.0,6825
99800,320.0,2006,e_klasse,station wagon,auto,190,150000,diesel,mercedes_benz,0.0,6825
74865,470.0,2011,polo,small car,manual,60,40000,gasoline,volkswagen,0.0,6825
83095,610.0,2010,astra,station wagon,manual,85,125000,gasoline,opel,0.0,6825
54515,590.0,2006,passat,station wagon,manual,105,150000,diesel,volkswagen,0.0,6825
93425,150.0,2006,1er,limousine,manual,116,125000,gasoline,bmw,0.0,6825
70355,430.0,2007,santa,,manual,189,125000,gasoline,hyundai,0.0,6825
62745,320.0,2007,1er,limousine,manual,116,80000,gasoline,bmw,0.0,6870
75440,620.0,2011,i_reihe,limousine,manual,109,80000,gasoline,hyundai,0.0,6870
15080,600.0,2008,caddy,bus,manual,82,125000,gasoline,volkswagen,,6875
42565,410.0,2011,corsa,small car,manual,87,40000,gasoline,opel,0.0,6875
63895,600.0,2006,a6,station wagon,auto,232,150000,diesel,audi,0.0,6906
1695,340.0,2008,1er,limousine,manual,143,150000,diesel,bmw,0.0,6906
17990,370.0,2007,passat,station wagon,auto,170,150000,diesel,volkswagen,0.0,6906
10755,580.0,2000,andere,,manual,125,150000,diesel,toyota,0.0,6906
78825,310.0,2013,fortwo,small car,manual,71,30000,gasoline,smart,0.0,6915
49675,400.0,2003,3er,station wagon,manual,231,150000,liquefied petroleum gas,bmw,0.0,6915
15155,370.0,2004,3er,limousine,auto,231,150000,gasoline,bmw,0.0,6915
16700,430.0,2007,galaxy,bus,manual,140,150000,diesel,ford,0.0,6915
25655,650.0,2003,e_klasse,station wagon,auto,204,150000,diesel,mercedes_benz,0.0,6915
28475,490.0,2005,e_klasse,limousine,auto,224,150000,gasoline,mercedes_benz,0.0,6916
84570,480.0,2007,a4,limousine,manual,102,150000,gasoline,audi,0.0,6916
16015,400.0,2010,meriva,bus,manual,101,80000,gasoline,opel,0.0,6916
96450,510.0,2007,golf,limousine,manual,105,150000,diesel,volkswagen,0.0,6916
86595,350.0,2010,astra,limousine,manual,0,70000,gasoline,opel,0.0,6916
2785,770.0,2005,sprinter,other,manual,129,150000,diesel,mercedes_benz,,6916
66675,320.0,2007,b_klasse,bus,manual,140,125000,diesel,mercedes_benz,,6916
31825,250.0,2008,golf,limousine,manual,102,100000,gasoline,volkswagen,0.0,6916
43535,440.0,2011,,small car,manual,60,60000,gasoline,volkswagen,0.0,6916
23780,740.0,2004,rav,,manual,150,70000,gasoline,toyota,0.0,6916
