,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
35682,620.0,1985,s_klasse,limousine,auto,200,150000,gasoline,mercedes_benz,0.0,7189
57634,460.0,2008,golf,limousine,manual,110,150000,diesel,volkswagen,0.0,7189
52052,430.0,2012,fiesta,small car,manual,82,40000,gasoline,ford,0.0,7189
58806,280.0,2007,passat,limousine,manual,140,150000,diesel,volkswagen,0.0,7189
64626,910.0,2006,3er,limousine,manual,129,125000,gasoline,bmw,0.0,7189
14056,,8,a6,station wagon,auto,140,150000,diesel,audi,0.0,7189
32594,390.0,2005,5er,station wagon,auto,218,150000,diesel,bmw,0.0,7189
17336,460.0,2007,a4,station wagon,manual,232,150000,diesel,audi,0.0,7189
72122,650.0,2007,mondeo,limousine,manual,140,150000,diesel,ford,0.0,7189
23248,,6,b_klasse,bus,auto,140,150000,diesel,mercedes_benz,0.0,7189
92117,360.0,2004,m_klasse,,auto,163,150000,diesel,mercedes_benz,0.0,7189
59032,,2016,,,auto,218,150000,,bmw,,7189
71064,560.0,2007,grand,,manual,129,150000,diesel,suzuki,0.0,7189
38192,500.0,2000,e_klasse,station wagon,auto,224,150000,gasoline,mercedes_benz,0.0,7189
22273,440.0,2008,a_klasse,limousine,auto,109,125000,diesel,mercedes_benz,0.0,7189
42172,460.0,2007,eos,convertible,manual,200,150000,gasoline,volkswagen,0.0,7189
17172,430.0,2012,corsa,small car,manual,69,20000,gasoline,opel,0.0,7189
51799,500.0,2012,corsa,small car,manual,87,30000,gasoline,opel,0.0,7189
68203,470.0,2008,,bus,auto,0,125000,diesel,citroen,,7189
47511,510.0,2008,,bus,auto,0,125000,diesel,citroen,,7189
48774,460.0,2006,a4,station wagon,manual,116,150000,diesel,audi,0.0,7189
95383,360.0,2010,c_klasse,limousine,auto,0,150000,diesel,mercedes_benz,,7189
55229,610.0,2011,astra,station wagon,manual,110,150000,diesel,opel,0.0,7189
89133,560.0,2006,golf,bus,auto,105,70000,diesel,volkswagen,0.0,7189
82312,460.0,2007,leon,limousine,manual,170,125000,diesel,seat,0.0,7189
93657,530.0,1988,3er,limousine,manual,171,150000,gasoline,bmw,,7189
86968,620.0,2007,passat,station wagon,manual,100,150000,gasoline,volkswagen,,7189
8332,450.0,2010,,station wagon,manual,0,10000,,renault,,7189
60416,340.0,2011,polo,small car,manual,75,125000,diesel,volkswagen,0.0,7189
98678,320.0,2003,a4,convertible,manual,170,150000,gasoline,audi,0.0,7189
33722,,5,c_klasse,station wagon,manual,150,150000,diesel,mercedes_benz,0.0,7189
56393,560.0,2006,a6,station wagon,auto,224,150000,diesel,audi,0.0,7189
39309,410.0,1992,sl,convertible,auto,326,150000,gasoline,mercedes_benz,1.0,7189
98908,650.0,1980,e_klasse,limousine,auto,194,125000,gasoline,mercedes_benz,0.0,7189
44879,370.0,2006,passat,station wagon,auto,170,150000,diesel,volkswagen,0.0,7189
46058,490.0,1999,c_klasse,station wagon,auto,306,150000,gasoline,mercedes_benz,0.0,7189
32434,490.0,2011,yaris,small car,manual,90,70000,diesel,toyota,0.0,7189
64231,360.0,2005,slk,convertible,manual,272,150000,gasoline,mercedes_benz,0.0,7189
41563,420.0,2007,a4,station wagon,manual,170,125000,diesel,audi,0.0,7189
39008,850.0,1989,andere,coupé,auto,179,150000,gasoline,mercedes_benz,0.0,7189
13946,420.0,2007,s_max,bus,manual,140,150000,diesel,ford,0.0,7189
73337,650.0,1981,andere,coupé,manual,125,150000,gasoline,porsche,0.0,7210
65584,,10,2_reihe,convertible,manual,120,80000,gasoline,peugeot,0.0,7216
90333,540.0,2006,a6,limousine,manual,140,150000,diesel,audi,0.0,7234
49208,390.0,2010,golf,station wagon,auto,140,150000,diesel,volkswagen,0.0,7234
87606,460.0,2008,golf,limousine,manual,122,60000,gasoline,volkswagen,0.0,7234
27544,660.0,2003,e_klasse,limousine,auto,150,125000,diesel,mercedes_benz,0.0,7234
41558,180.0,2007,astra,convertible,manual,140,60000,gasoline,opel,0.0,7234
68792,510.0,2006,rav,,manual,177,150000,diesel,toyota,0.0,7234
14569,410.0,2003,e_klasse,limousine,auto,224,150000,gasoline,mercedes_benz,0.0,7234
77904,360.0,2012,polo,limousine,manual,65,20000,gasoline,volkswagen,0.0,7234
57369,620.0,2011,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,7234
19269,570.0,2009,caddy,bus,manual,105,60000,diesel,volkswagen,0.0,7234
14683,,11,corsa,small car,manual,87,30000,gasoline,opel,0.0,7234
34949,380.0,2007,focus,convertible,manual,136,150000,diesel,ford,0.0,7234
6993,460.0,2005,sharan,bus,manual,116,150000,,volkswagen,,7234
25544,660.0,2004,transporter,bus,manual,105,150000,diesel,volkswagen,0.0,7234
8987,520.0,2007,focus,convertible,manual,136,150000,diesel,ford,0.0,7234
95847,620.0,2008,astra,limousine,manual,179,150000,gasoline,opel,0.0,7234
15989,,16,e_klasse,limousine,auto,163,150000,,mercedes_benz,,7234
34187,790.0,2007,accord,station wagon,manual,140,125000,diesel,honda,0.0,7234
69074,530.0,2010,delta,station wagon,manual,120,50000,gasoline,lancia,0.0,7234
87346,600.0,2013,corsa,small car,manual,87,30000,gasoline,opel,0.0,7234
67017,690.0,2007,3er,limousine,auto,241,150000,diesel,bmw,0.0,7234
66816,390.0,2014,micra,small car,manual,80,30000,gasoline,nissan,0.0,7234
58624,440.0,2004,5er,station wagon,auto,218,150000,diesel,bmw,0.0,7234
17904,740.0,2007,a4,station wagon,manual,143,150000,diesel,audi,0.0,7234
41309,260.0,2008,laguna,limousine,auto,150,90000,diesel,renault,0.0,7234
26222,480.0,2009,1er,limousine,manual,143,150000,diesel,bmw,0.0,7234
74056,520.0,2006,c_max,bus,auto,145,70000,gasoline,ford,0.0,7234
63074,570.0,2008,golf,bus,manual,122,125000,gasoline,volkswagen,0.0,7234
86042,80.0,2016,c_max,,manual,101,125000,gasoline,ford,,7234
66079,440.0,2007,a3,station wagon,manual,105,150000,diesel,audi,0.0,7234
20798,530.0,1993,3er,convertible,manual,170,125000,gasoline,bmw,0.0,7234
73541,570.0,2006,touran,bus,auto,170,150000,diesel,volkswagen,0.0,7234
56069,,2016,caddy,,auto,105,150000,,volkswagen,0.0,7234
29771,610.0,2005,3er,station wagon,auto,204,150000,diesel,bmw,0.0,7234
14474,420.0,1997,3er,coupé,manual,193,150000,gasoline,bmw,0.0,7234
51002,420.0,2010,ceed,limousine,manual,90,100000,gasoline,kia,0.0,7234
51807,480.0,2009,a_klasse,limousine,manual,95,60000,gasoline,mercedes_benz,0.0,7234
23591,250.0,2010,astra,limousine,manual,116,100000,gasoline,opel,0.0,7234
48236,560.0,2000,s_klasse,limousine,auto,224,125000,gasoline,mercedes_benz,0.0,7234
58401,430.0,2008,a6,station wagon,auto,232,150000,diesel,audi,0.0,7234
75528,560.0,2007,c_klasse,limousine,manual,170,150000,diesel,mercedes_benz,,7234
10832,660.0,2010,500,convertible,manual,95,150000,diesel,fiat,0.0,7234
97039,170.0,2006,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,7234
16966,540.0,2007,passat,station wagon,auto,170,150000,diesel,volkswagen,0.0,7234
23399,510.0,2004,5er,station wagon,auto,0,125000,gasoline,bmw,,7234
63292,550.0,2008,1er,limousine,manual,177,150000,diesel,bmw,0.0,7261
98416,420.0,2011,vivaro,bus,manual,90,150000,diesel,opel,0.0,7261
69438,620.0,2010,berlingo,bus,manual,109,125000,diesel,citroen,0.0,7270
68176,650.0,2001,defender,,manual,122,150000,diesel,land_rover,1.0,7270
36953,340.0,2007,3er,station wagon,manual,163,150000,diesel,bmw,0.0,7270
21882,360.0,2007,6_reihe,station wagon,manual,120,90000,gasoline,mazda,0.0,7270
81477,560.0,2009,andere,small car,manual,120,50000,gasoline,alfa_romeo,0.0,7270
48614,450.0,2008,corolla,bus,manual,136,125000,diesel,toyota,0.0,7270
74581,400.0,2009,leon,limousine,manual,125,90000,gasoline,seat,0.0,7270
27848,630.0,2009,cooper,small car,manual,109,150000,diesel,mini,0.0,7270
38709,,6,a4,station wagon,manual,170,150000,diesel,audi,,7270
7447,640.0,2011,transporter,bus,manual,90,150000,diesel,volkswagen,0.0,7270
17056,370.0,2005,c_klasse,station wagon,auto,122,90000,diesel,mercedes_benz,0.0,7270
47703,380.0,2006,golf,limousine,manual,200,150000,gasoline,volkswagen,0.0,7270
51968,,2016,clk,,manual,136,125000,,mercedes_benz,,7270
42134,540.0,2011,3_reihe,limousine,manual,116,150000,diesel,mazda,0.0,7270
6133,680.0,2005,a4,station wagon,auto,163,150000,diesel,audi,0.0,7270
39251,410.0,2005,5er,station wagon,auto,218,150000,diesel,bmw,,7270
82568,420.0,2009,golf,limousine,manual,80,90000,gasoline,volkswagen,0.0,7270
84616,230.0,2016,andere,,,0,125000,diesel,volkswagen,0.0,7270
80613,560.0,2007,andere,bus,manual,163,150000,diesel,volkswagen,0.0,7270
61226,730.0,2007,e_klasse,station wagon,auto,224,150000,diesel,mercedes_benz,0.0,7270
84707,260.0,2006,300c,station wagon,auto,218,150000,diesel,chrysler,0.0,7270
97159,530.0,2007,golf,bus,manual,140,80000,gasoline,volkswagen,0.0,7270
47874,750.0,2012,swift,small car,manual,94,40000,gasoline,suzuki,0.0,7270
8531,,8,a6,station wagon,manual,140,150000,diesel,audi,0.0,7270
43167,500.0,1993,3er,convertible,manual,113,125000,gasoline,bmw,0.0,7270
38426,300.0,2001,3er,convertible,manual,192,125000,gasoline,bmw,0.0,7270
10614,450.0,2004,a4,station wagon,manual,163,150000,gasoline,audi,0.0,7270
76467,680.0,2006,3er,station wagon,manual,163,150000,diesel,bmw,0.0,7270
55408,400.0,2007,c_klasse,station wagon,auto,170,150000,,mercedes_benz,0.0,7270
86352,,2016,focus,,auto,101,80000,gasoline,ford,,7270
51427,490.0,2005,a6,station wagon,manual,179,150000,diesel,audi,0.0,7270
17714,820.0,2006,rav,,manual,177,150000,diesel,toyota,0.0,7270
46916,630.0,2009,golf,limousine,manual,80,125000,gasoline,volkswagen,0.0,7270
1179,500.0,2009,sorento,,auto,170,150000,diesel,kia,0.0,7270
51078,470.0,2009,passat,station wagon,manual,105,150000,diesel,volkswagen,0.0,7270
83453,530.0,2009,b_klasse,bus,manual,109,150000,diesel,mercedes_benz,0.0,7270
481,650.0,2008,avensis,station wagon,manual,129,125000,gasoline,toyota,0.0,7270
21612,350.0,2003,3er,limousine,manual,170,150000,gasoline,bmw,0.0,7270
7674,,5,clk,coupé,auto,170,150000,gasoline,mercedes_benz,0.0,7270
71829,410.0,2006,transporter,bus,manual,174,150000,diesel,volkswagen,0.0,7270
67004,500.0,2008,tucson,,manual,140,150000,diesel,hyundai,0.0,7270
80943,290.0,2012,lodgy,bus,manual,107,70000,diesel,dacia,0.0,7270
34423,520.0,2004,5er,limousine,manual,170,125000,gasoline,bmw,0.0,7270
26198,380.0,2010,mondeo,limousine,manual,145,125000,gasoline,ford,,7270
45636,630.0,2011,corsa,small car,manual,69,30000,gasoline,opel,0.0,7270
22658,320.0,2009,polo,limousine,manual,90,150000,diesel,volkswagen,0.0,7270
96946,320.0,2006,one,convertible,manual,90,80000,gasoline,mini,0.0,7270
31193,180.0,2012,i_reihe,limousine,manual,90,60000,diesel,hyundai,0.0,7270
15864,400.0,2009,civic,coupé,manual,100,50000,gasoline,honda,0.0,7270
83649,840.0,2014,citigo,small car,auto,60,5000,gasoline,skoda,0.0,7270
34519,400.0,2003,3er,convertible,manual,170,150000,gasoline,bmw,0.0,7270
22523,350.0,2006,rav,,manual,170,150000,diesel,toyota,,7270
15476,370.0,2007,3er,station wagon,auto,177,150000,diesel,bmw,0.0,7270
30049,,5,a_klasse,limousine,auto,109,80000,diesel,mercedes_benz,0.0,7270
66061,,10,golf,limousine,manual,105,150000,diesel,volkswagen,0.0,7270
56641,450.0,2009,yaris,small car,manual,100,10000,gasoline,toyota,0.0,7270
97143,360.0,2012,polo,small car,manual,86,80000,gasoline,volkswagen,,7270
36299,430.0,2006,3er,limousine,auto,129,150000,gasoline,bmw,0.0,7270
26563,320.0,2006,a4,station wagon,manual,163,150000,gasoline,audi,0.0,7270
70023,440.0,2012,i_reihe,bus,manual,90,60000,gasoline,hyundai,0.0,7270
70223,520.0,1998,transporter,bus,manual,102,150000,diesel,volkswagen,,7270
46384,520.0,2007,touran,bus,manual,140,150000,diesel,volkswagen,0.0,7270
36452,540.0,2007,golf,limousine,manual,170,125000,diesel,volkswagen,0.0,7270
18667,,7,octavia,station wagon,manual,160,100000,gasoline,skoda,0.0,7275
48514,440.0,2011,astra,limousine,manual,110,125000,diesel,opel,0.0,7275
24062,700.0,2012,3_reihe,station wagon,manual,111,100000,diesel,peugeot,0.0,7275
74821,460.0,2007,octavia,station wagon,manual,160,100000,gasoline,skoda,,7275
54442,590.0,2007,eos,convertible,manual,150,150000,gasoline,volkswagen,0.0,7278
89943,220.0,2009,polo,small car,manual,75,60000,diesel,volkswagen,0.0,7279
42991,240.0,2016,astra,,manual,140,125000,,opel,0.0,7279
27514,910.0,2005,a6,station wagon,auto,224,150000,diesel,audi,0.0,7279
82809,360.0,2013,yaris,small car,manual,69,40000,gasoline,toyota,0.0,7279
61141,390.0,2004,x_reihe,,manual,150,150000,diesel,bmw,0.0,7279
30259,,2016,touran,,manual,107,150000,gasoline,volkswagen,0.0,7279
44447,520.0,2011,ceed,limousine,manual,90,60000,gasoline,kia,0.0,7279
59308,220.0,2008,cooper,small car,manual,174,150000,gasoline,mini,0.0,7279
59146,510.0,2006,a6,station wagon,auto,232,150000,diesel,audi,0.0,7279
34148,,12,,station wagon,manual,86,90000,liquefied petroleum gas,seat,0.0,7279
23257,410.0,2007,a4,station wagon,manual,179,150000,diesel,audi,0.0,7279
55754,,4,discovery,,manual,139,150000,diesel,land_rover,0.0,7279
7643,400.0,2014,fortwo,small car,auto,71,20000,gasoline,smart,0.0,7279
52961,450.0,2003,3er,convertible,manual,192,150000,gasoline,bmw,0.0,7279
9869,410.0,2008,c_klasse,station wagon,manual,170,150000,diesel,mercedes_benz,0.0,7279
28962,360.0,2006,b_klasse,bus,manual,193,125000,gasoline,mercedes_benz,0.0,7279
39993,,2,andere,small car,manual,163,150000,gasoline,mini,,7279
98577,430.0,2007,passat,station wagon,manual,170,150000,diesel,volkswagen,0.0,7279
83428,430.0,2000,andere,,auto,273,150000,gasoline,chevrolet,0.0,7279
84278,590.0,2007,3er,limousine,manual,129,150000,gasoline,bmw,0.0,7279
1004,420.0,2000,andere,limousine,manual,340,150000,gasoline,audi,0.0,7279
90457,490.0,2006,a4,station wagon,manual,170,150000,diesel,audi,0.0,7279
43281,,2016,touran,,,0,150000,diesel,volkswagen,0.0,7279
97747,560.0,2005,sorento,,manual,140,150000,diesel,kia,0.0,7279
79956,280.0,2005,a3,station wagon,auto,102,40000,gasoline,audi,0.0,7279
93607,,11,corsa,small car,manual,101,50000,gasoline,opel,0.0,7279
37816,380.0,2008,a4,station wagon,auto,140,80000,diesel,audi,0.0,7279
27876,520.0,2011,focus,limousine,manual,101,70000,gasoline,ford,0.0,7279
15052,420.0,1994,andere,coupé,auto,224,150000,gasoline,mitsubishi,0.0,7279
75461,270.0,2005,passat,station wagon,auto,140,150000,diesel,volkswagen,0.0,7279
99171,450.0,2007,cooper,small car,manual,174,125000,gasoline,mini,0.0,7279
12122,710.0,2002,transporter,bus,manual,102,150000,diesel,volkswagen,0.0,7279
83142,310.0,2002,tt,convertible,manual,150,100000,gasoline,audi,0.0,7279
20873,330.0,2003,7er,limousine,auto,333,150000,liquefied petroleum gas,bmw,0.0,7279
95713,580.0,2007,a4,station wagon,manual,174,150000,diesel,audi,1.0,7279
48638,520.0,2009,fiesta,small car,manual,82,90000,gasoline,ford,0.0,7279
11217,380.0,2008,,bus,auto,150,150000,diesel,opel,0.0,7279
71316,370.0,2006,e_klasse,limousine,auto,224,150000,diesel,mercedes_benz,0.0,7279
76254,460.0,2004,,limousine,auto,289,150000,diesel,audi,0.0,7279
73901,530.0,2012,ibiza,station wagon,manual,86,50000,gasoline,seat,0.0,7279
93146,590.0,2012,ibiza,small car,manual,69,70000,gasoline,seat,0.0,7279
50737,580.0,2010,transporter,bus,manual,136,150000,diesel,volkswagen,0.0,7279
22486,,5,cooper,convertible,manual,170,150000,gasoline,mini,0.0,7279
8478,720.0,2010,mondeo,limousine,manual,140,150000,diesel,ford,,7279
56667,540.0,2007,vito,bus,manual,0,125000,diesel,mercedes_benz,0.0,7279
28964,530.0,2009,vito,bus,manual,116,125000,diesel,mercedes_benz,0.0,7279
17616,270.0,2006,cooper,convertible,manual,116,100000,gasoline,mini,0.0,7279
45637,540.0,2010,leon,limousine,manual,125,90000,gasoline,seat,0.0,7279
91337,310.0,2014,500,small car,manual,69,20000,gasoline,fiat,0.0,7279
90832,520.0,2014,i_reihe,small car,manual,101,30000,gasoline,hyundai,0.0,7279
92483,710.0,2011,golf,station wagon,manual,105,20000,diesel,volkswagen,0.0,7279
53183,390.0,2006,passat,station wagon,manual,170,150000,diesel,volkswagen,,7279
42864,410.0,2006,astra,convertible,manual,0,125000,gasoline,opel,0.0,7279
1369,,2016,5er,,auto,218,150000,,bmw,0.0,7279
44636,,2016,sprinter,,manual,109,150000,,mercedes_benz,,7279
92798,540.0,2004,a6,limousine,auto,224,150000,,audi,0.0,7279
67183,160.0,2010,leon,limousine,manual,105,70000,gasoline,seat,0.0,7279
82772,460.0,2007,,limousine,manual,177,150000,diesel,sonstige_autos,0.0,7279
71433,820.0,2008,1er,limousine,manual,122,90000,gasoline,bmw,0.0,7279
7484,430.0,2011,one,small car,manual,75,80000,gasoline,mini,0.0,7279
12572,720.0,2005,5er,limousine,manual,163,150000,diesel,bmw,0.0,7279
93982,500.0,2006,vito,station wagon,auto,204,150000,diesel,mercedes_benz,0.0,7279
1931,490.0,2009,insignia,station wagon,manual,110,125000,diesel,opel,0.0,7279
75713,,9,sprinter,bus,manual,109,150000,diesel,mercedes_benz,0.0,7279
50856,580.0,2005,golf,limousine,manual,250,150000,gasoline,volkswagen,,7279
48212,530.0,2009,astra,station wagon,manual,90,10000,gasoline,opel,0.0,7279
23337,450.0,2008,c_klasse,station wagon,auto,122,150000,diesel,mercedes_benz,0.0,7279
9739,880.0,2005,impreza,limousine,manual,265,125000,gasoline,subaru,1.0,7279
5753,530.0,2009,one,small car,manual,75,60000,gasoline,mini,0.0,7279
12716,,8,1er,limousine,manual,143,150000,gasoline,bmw,0.0,7279
70732,340.0,2006,a3,small car,auto,102,125000,gasoline,audi,0.0,7279
80404,,4,a4,station wagon,manual,131,150000,diesel,audi,0.0,7279
37221,550.0,2003,3er,station wagon,manual,150,150000,diesel,bmw,0.0,7279
47733,440.0,2002,clk,coupé,auto,218,150000,gasoline,mercedes_benz,0.0,7279
37451,710.0,2009,golf,small car,manual,122,125000,gasoline,volkswagen,0.0,7279
32403,,2016,3er,,manual,220,150000,,bmw,0.0,7279
44168,740.0,2005,a4,limousine,auto,131,80000,gasoline,audi,0.0,7279
59124,430.0,2005,x_reihe,limousine,manual,204,150000,diesel,bmw,0.0,7279
44446,320.0,2005,x_reihe,limousine,manual,204,150000,diesel,bmw,0.0,7279
36793,500.0,2011,fiesta,limousine,manual,95,125000,diesel,ford,0.0,7279
34664,550.0,2010,astra,limousine,manual,116,60000,gasoline,opel,0.0,7279
43747,430.0,2012,andere,small car,manual,75,60000,gasoline,mazda,0.0,7279
53368,470.0,2000,s_klasse,limousine,auto,306,150000,gasoline,mercedes_benz,0.0,7279
5537,450.0,2006,a3,coupé,manual,102,150000,gasoline,audi,0.0,7279
38203,540.0,2006,1er,limousine,manual,163,150000,diesel,bmw,0.0,7279
97939,520.0,2000,5er,limousine,auto,286,150000,gasoline,bmw,0.0,7279
27908,410.0,2003,5er,limousine,manual,218,150000,diesel,bmw,0.0,7279
84341,600.0,2008,mondeo,limousine,manual,125,125000,diesel,ford,0.0,7279
59291,210.0,2010,focus,limousine,manual,102,60000,gasoline,ford,0.0,7279
33934,500.0,2011,fiesta,small car,manual,97,60000,gasoline,ford,0.0,7279
74147,350.0,2006,andere,,manual,106,90000,gasoline,suzuki,0.0,7279
92714,440.0,1992,,convertible,auto,140,125000,gasoline,sonstige_autos,0.0,7279
52553,370.0,2002,e_klasse,limousine,auto,177,50000,gasoline,mercedes_benz,0.0,7279
87687,540.0,2006,e_klasse,limousine,auto,190,150000,diesel,mercedes_benz,0.0,7279
93616,580.0,2011,3_reihe,limousine,manual,150,150000,diesel,mazda,0.0,7279
57643,530.0,2007,antara,,manual,150,150000,diesel,opel,0.0,7279
72152,470.0,2007,3er,limousine,manual,129,150000,gasoline,bmw,0.0,7279
47613,600.0,2006,a4,station wagon,manual,131,125000,gasoline,audi,0.0,7279
91504,590.0,2007,1er,limousine,manual,143,150000,diesel,bmw,0.0,7279
40218,480.0,2007,1er,limousine,manual,116,80000,gasoline,bmw,0.0,7279
33932,520.0,2008,1er,limousine,auto,177,150000,diesel,bmw,0.0,7280
23258,970.0,2005,golf,limousine,auto,200,90000,gasoline,volkswagen,1.0,7280
98891,520.0,2013,jazz,limousine,manual,90,30000,gasoline,honda,0.0,7280
40173,540.0,2009,astra,coupé,manual,116,60000,gasoline,opel,0.0,7280
23478,,99,tt,coupé,manual,224,150000,gasoline,audi,0.0,7280
19764,440.0,2005,s60,limousine,auto,140,80000,gasoline,volvo,0.0,7280
2068,650.0,2012,vivaro,bus,manual,114,100000,diesel,opel,0.0,7280
21751,,8,mondeo,limousine,manual,140,150000,diesel,ford,0.0,7280
86502,390.0,2011,swift,small car,manual,94,40000,gasoline,suzuki,,7280
70417,460.0,2009,c_klasse,station wagon,,177,125000,diesel,mercedes_benz,0.0,7280
9001,630.0,2007,3_reihe,limousine,manual,143,90000,diesel,mazda,,7280
76526,600.0,2006,a4,station wagon,manual,170,150000,diesel,audi,,7280
21687,420.0,2011,c3,station wagon,manual,110,70000,diesel,citroen,,7280
23629,520.0,2008,octavia,limousine,manual,140,125000,diesel,skoda,0.0,7280
70281,420.0,2006,leon,limousine,manual,105,150000,diesel,seat,0.0,7280
16854,570.0,2011,tiguan,,auto,140,100000,diesel,volkswagen,0.0,7280
72226,340.0,2005,,,,0,150000,,volkswagen,,7280
61694,450.0,2013,passat,station wagon,manual,140,40000,diesel,volkswagen,0.0,7280
48624,240.0,2010,swift,small car,manual,92,90000,gasoline,suzuki,0.0,7280
32034,770.0,2003,e_klasse,limousine,auto,204,150000,diesel,mercedes_benz,,7280
66113,460.0,2011,golf,limousine,manual,80,125000,gasoline,volkswagen,0.0,7280
48063,280.0,2012,vivaro,bus,manual,114,100000,diesel,opel,0.0,7280
37482,370.0,2003,5er,limousine,manual,192,150000,gasoline,bmw,0.0,7280
35298,,7,vectra,station wagon,manual,150,125000,diesel,opel,0.0,7280
66941,370.0,2012,megane,limousine,manual,101,30000,gasoline,renault,0.0,7280
29488,370.0,2005,v70,station wagon,manual,140,150000,compressed natural gas,volvo,0.0,7280
98584,480.0,1995,golf,,manual,173,150000,,volkswagen,,7280
70601,,7,golf,limousine,auto,170,150000,diesel,volkswagen,0.0,7280
34722,340.0,2010,andere,small car,manual,90,80000,diesel,toyota,0.0,7280
81687,490.0,2010,golf,small car,manual,102,70000,gasoline,volkswagen,0.0,7280
17734,290.0,2006,grand,,manual,106,90000,gasoline,suzuki,0.0,7280
83519,470.0,2009,exeo,limousine,manual,143,125000,diesel,seat,0.0,7280
37811,300.0,2005,golf,limousine,auto,140,150000,diesel,volkswagen,0.0,7280
94856,,3,tt,convertible,auto,179,100000,gasoline,audi,0.0,7280
17987,700.0,2012,vivaro,bus,manual,114,100000,diesel,opel,0.0,7280
90277,560.0,2003,andere,,auto,158,150000,diesel,nissan,0.0,7280
15834,290.0,2004,5er,station wagon,auto,177,150000,diesel,bmw,0.0,7280
71452,440.0,1999,tt,coupé,manual,224,150000,gasoline,audi,0.0,7280
28423,460.0,2012,vivaro,bus,manual,114,100000,diesel,opel,0.0,7280
50661,450.0,2001,andere,limousine,manual,250,150000,gasoline,audi,0.0,7280
10131,200.0,2005,golf,limousine,auto,200,90000,gasoline,volkswagen,0.0,7280
34903,520.0,2010,fiesta,limousine,manual,0,60000,gasoline,ford,0.0,7280
26829,560.0,2004,cooper,convertible,manual,170,150000,gasoline,mini,0.0,7280
64707,400.0,2013,passat,station wagon,manual,140,40000,diesel,volkswagen,0.0,7280
32731,390.0,2012,a4,limousine,manual,177,150000,diesel,audi,0.0,7280
86059,660.0,2007,4_reihe,coupé,auto,204,150000,diesel,peugeot,,7280
85314,,16,ducato,,manual,158,150000,,fiat,,7280
46512,640.0,2010,andere,bus,manual,144,50000,gasoline,kia,0.0,7280
28338,410.0,2002,sprinter,other,auto,130,125000,diesel,mercedes_benz,0.0,7280
43716,540.0,2010,fiesta,small car,manual,95,80000,diesel,ford,0.0,7280
60008,440.0,2004,a6,limousine,auto,256,150000,liquefied petroleum gas,audi,,7280
73633,450.0,2005,e_klasse,limousine,auto,306,150000,gasoline,mercedes_benz,0.0,7280
97189,490.0,2008,a4,station wagon,auto,143,150000,diesel,audi,0.0,7280
61101,380.0,2005,x_reihe,,auto,0,150000,diesel,bmw,,7280
16177,410.0,2008,touareg,,auto,239,100000,diesel,volkswagen,0.0,7280
28873,550.0,2012,vivaro,bus,manual,114,100000,diesel,opel,0.0,7280
8437,290.0,2007,touran,bus,manual,105,150000,diesel,volkswagen,0.0,7280
81167,630.0,2013,fiesta,small car,manual,82,20000,gasoline,ford,0.0,7280
89717,480.0,2007,mondeo,station wagon,manual,145,125000,gasoline,ford,,7280
12573,530.0,2010,golf,limousine,manual,105,80000,gasoline,volkswagen,0.0,7280
46389,360.0,2005,1er,limousine,manual,150,150000,gasoline,bmw,0.0,7280
92112,800.0,2004,clk,coupé,auto,218,150000,gasoline,mercedes_benz,0.0,7280
23067,,2016,x_reihe,,auto,184,150000,,bmw,0.0,7280
40096,,5,a4,limousine,manual,131,80000,gasoline,audi,0.0,7280
71551,340.0,2009,andere,bus,manual,170,150000,diesel,hyundai,0.0,7280
28716,,4,cayenne,,auto,340,150000,liquefied petroleum gas,porsche,,7280
90969,320.0,2006,octavia,station wagon,manual,260,150000,gasoline,skoda,0.0,7280
92356,430.0,2008,golf,limousine,manual,122,60000,gasoline,volkswagen,0.0,7280
47352,510.0,2009,golf,small car,manual,80,40000,gasoline,volkswagen,0.0,7280
11161,310.0,2007,,limousine,manual,109,90000,compressed natural gas,volkswagen,0.0,7280
39452,530.0,1999,transporter,bus,manual,88,150000,diesel,volkswagen,0.0,7280
51699,580.0,2009,c_klasse,station wagon,,177,125000,diesel,mercedes_benz,0.0,7280
61814,130.0,2016,zafira,,manual,150,150000,diesel,opel,0.0,7280
6911,360.0,2013,picanto,small car,manual,69,30000,gasoline,kia,0.0,7280
58506,610.0,2009,andere,,manual,155,125000,diesel,renault,0.0,7280
33638,530.0,2008,touareg,,auto,239,100000,diesel,volkswagen,0.0,7280
56007,470.0,2008,golf,limousine,manual,110,150000,diesel,volkswagen,0.0,7280
90816,,10,golf,limousine,manual,122,150000,gasoline,volkswagen,0.0,7280
81777,240.0,2007,touran,bus,manual,170,150000,diesel,volkswagen,,7280
15338,,0,transporter,bus,manual,151,150000,diesel,volkswagen,0.0,7280
23078,610.0,2008,a5,coupé,auto,190,150000,diesel,audi,1.0,7280
68163,530.0,2009,a3,limousine,manual,140,150000,diesel,audi,,7280
60349,580.0,2006,touran,bus,auto,140,150000,diesel,volkswagen,0.0,7280
89908,590.0,2009,passat,station wagon,auto,140,150000,,volkswagen,,7280
31361,330.0,1993,andere,coupé,auto,394,150000,gasoline,mercedes_benz,0.0,7280
48609,200.0,2012,tiguan,,manual,140,70000,diesel,volkswagen,0.0,7280
